Key,English,Ελληνικά
glossary_Dualism_desc,"The view that human beings are comprised of two very different and separable 'parts,' being the 'body' and the 'mind'.","Η άποψη ότι τα ανθρώπινα όντα αποτελούνται από δύο πολύ διαφορετικά και διαχωρίσιμα «μέρη», το «σώμα» και τον « μυαλό»."
glossary_Embodied_desc,"In the context of physical literacy, the term embodiment is used specifically to describe the potential individuals have to interact with the environment via our embodied dimension. This covers both embodiment as-lived as well as embodiment as an instrument or object.","Στο πλαίσιο του σωματικού γραμματισμού, ο όρος ενσωμάτωση χρησιμοποιείται ειδικά για να περιγράψει τις δυνατότητες που έχουν τα άτομα να αλληλεπιδρούν με το περιβάλλον μέσω της ενσώματης διάστασής μας. Αυτό καλύπτει τόσο την ενσωμάτωση ως βιωμένη όσο και την ενσωμάτωση ως όργανο ή αντικείμενο."
glossary_Existentialism_desc,"Is a philosophy that is based on the principle that existence precedes essence. In other words, individuals make themselves as they interact with the world.","Είναι μια φιλοσοφία που βασίζεται στην αρχή ότι η ύπαρξη προηγείται της ουσίας. Με άλλα λόγια, τα άτομα δημιουργούν τον εαυτό τους καθώς αλληλεπιδρούν με τον κόσμο."
glossary_HealthLiteracy_desc,"The degree to which individuals and groups can obtain, process, understand, evaluate, and act upon information needed to make public health decisions that benefit the community.","Ο βαθμός στον οποίο τα άτομα και οι ομάδες μπορούν να αποκτούν, να επεξεργάζονται, να κατανοούν, να αξιολογούν και να ενεργούν βάσει των πληροφοριών που απαιτούνται για τη λήψη αποφάσεων για τη δημόσια υγεία προς όφελος της κοινότητας."
glossary_HumanDimension_desc,"An aspect of human being through which individuals can interact with the world and express themselves. Embodiment is one such dimension â€“ hence, embodied dimension.","Μια πτυχή της ανθρώπινης ύπαρξης μέσω της οποίας τα άτομα μπορούν να αλληλεπιδρούν με τον κόσμο και να εκφράζονται. Η ενσωμάτωση είναι μια τέτοια διάσταση - ως εκ τούτου, ενσωματωμένη διάσταση."
glossary_KnowledgeAndUnderstanding_desc,"Comprised of two main constituents, the first related to grasping essential principles of movement and performance. The second involves developing knowledge and understanding of fitness and health, including understanding the value of physical activity, exercise, appropriate diet, and the need for relaxation and sleep.","Αποτελείται από δύο κύρια συστατικά στοιχεία, το πρώτο σχετίζεται με την κατανόηση βασικών αρχών της κίνησης και της απόδοσης. Η δεύτερη αφορά την ανάπτυξη γνώσεων και κατανόησης της φυσικής κατάστασης και της υγείας, συμπεριλαμβανομένης της κατανόησης της αξίας της σωματικής δραστηριότητας, της άσκησης, της κατάλληλης διατροφής και της ανάγκης για χαλάρωση και ύπνο."
glossary_Literacy_desc,"Literacy is our embodied interaction with an environment. It includes the use of critical and creative thinking skills and processes, conveying information through various forms of communication, and applying knowledge and skills to make connections within and between various contexts.","Ο γραμματισμός είναι η ενσωματωμένη αλληλεπίδρασή μας με ένα περιβάλλον. Περιλαμβάνει τη χρήση δεξιοτήτων και διαδικασιών κριτικής και δημιουργικής σκέψης, τη μεταφορά πληροφοριών μέσω διαφόρων μορφών επικοινωνίας και την εφαρμογή γνώσεων και δεξιοτήτων για τη δημιουργία συνδέσεων εντός και μεταξύ διαφόρων πλαισίων."
glossary_Monism_desc,"The view that humans are an entity, a whole, and not divisible into separate 'parts,' such as the 'body' and the 'mind'. This is also referred to as a holistic view or holism, indicating that humans are an indivisible 'whole'.","Η άποψη ότι οι άνθρωποι είναι μια οντότητα, ένα σύνολο, και δεν διαιρείται σε ξεχωριστά «μέρη», όπως το «σώμα» και tο «μυαλό». Αυτό αναφέρεται επίσης ως ολιστική άποψη ή ολισμός, υποδεικνύοντας ότι οι άνθρωποι είναι ένα αδιαίρετο «όλον»."
glossary_Motivation_desc,Can be defined as the direction and intensity of oneâ€™s effort.,Μπορεί να οριστεί ως η κατεύθυνση και η ένταση της προσπάθειας ενός ατόμου.
glossary_MovementCapacities_desc,The constituent abilities of articulate movement.,Οι συστατικές ικανότητες της αρθρωτής κίνησης.
glossary_MovementPatterns_desc,General movement patterns comprise the total stock of movements of which the human is capable. The general movement patterns mastered by an individual may be referred to as their movement vocabulary. Specific movement patterns arise when refined movement patterns are applied within specific activity contexts and movement forms.,Τα γενικά κινητικά πρότυπα περιλαμβάνουν το συνολικό απόθεμα των κινήσεων για τις οποίες είναι ικανός ο άνθρωπος. Τα γενικά κινητικά πρότυπα που κατέχει ένα άτομο μπορούν να αναφερθούν ως το κινητικό του λεξιλόγιο. Τα ειδικά κινητικά πρότυπα προκύπτουν όταν τα εκλεπτυσμένα κινητικά πρότυπα εφαρμόζονται σε συγκεκριμένα πλαίσια δραστηριότητας και μορφές κίνησης.
